Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum, Tau_Ener_1, Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,type,type_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
505.302,322.125,413.713,91.5885,105.02,93.7047,99.3623,5.65765,1019.15,541.923,477.231,-1.59299,0.741442,2.33443,1,5,118.981,769.857,508.968,639.412,130.444,92.9881,50.0141,71.5011,21.487,1909.55,1227.1,682.449,-3.60507,-1.26694,2.33812
642.13,364.451,503.291,138.84,29.716,-24.995,2.36051,27.3555,1540.55,1115.75,424.793,-0.347379,1.43401,1.78138,1,5,58.432,512.222,353.935,433.079,79.1435,61.9008,44.806,53.3534,8.54741,2063.61,632.815,1430.8,-4.50907,-0.92198,3.58709
373.797,102.814,238.305,135.492,11.3512,6.04315,8.69719,2.65403,804.22,667.743,136.477,1.57097,1.68993,0.118959,1,5,206.445,292.415,18.7319,155.573,136.842,24.8032,-1.86135,11.4709,13.3323,2213.3,1783.38,429.914,4.94142,3.13037,-1.81105
414.532,259.817,337.174,77.3572,6.56638,3.55471,5.06054,1.50584,694.758,529.826,164.932,0.366371,-1.02364,-1.39001,1,5,412.096,363.05,236.152,299.601,63.449,25.6265,7.24425,16.4354,9.19115,1200.68,797.584,403.093,4.17031,1.63475,-2.53556
392.846,273.856,333.351,59.4947,3.77604,-3.77603,7.62939e-06,3.77604,626.87,377.919,248.951,2.62131,0.511508,-2.1098,1,5,218.825,612.86,443.02,527.94,84.9198,66.1446,56.3047,61.2247,4.91999,2746.99,1820.88,926.113,-4.98925,-1.90894,3.08031
702.554,129.661,416.107,286.446,40.9845,4.93979,22.9622,18.0224,1465.08,467.669,997.409,-2.40947,-0.490169,1.9193,1,5,79.3462,213.584,112.283,162.933,50.6506,21.8257,14.6907,18.2582,3.56749,1240.93,1108.55,132.385,4.21976,2.60503,-1.61473
894.162,235.98,565.071,329.091,25.1691,8.91795,17.0436,8.1256,1082.07,651.708,430.365,-1.31163,-0.546224,0.765404,1,5,217.768,368.29,177.062,272.676,95.614,52.6869,34.1722,43.4296,9.25733,1007.5,438.674,568.823,-3.51679,-1.04767,2.46912
264.675,109.126,186.901,77.7745,2.04963,-2.04962,2.6974e-06,2.04962,324.4,213.977,110.424,0.354712,-0.531976,-0.886688,1,5,351.657,606.112,133.039,369.575,236.537,96.0142,59.2171,77.6156,18.3985,3184.75,2790.31,394.441,3.80782,2.7099,-1.09793
385.643,336.847,361.245,24.3982,16.9704,14.9623,15.9663,1.00405,512.133,487.403,24.7301,-0.652716,-0.812352,-0.159636,1,5,184.927,512.045,221.564,366.805,145.24,100.833,56.4707,78.6518,22.1811,1925.14,1450.77,474.374,3.90156,2.05027,-1.8513
501.738,188.826,345.282,156.456,11.0651,2.59023,6.82767,4.23744,967.214,367.861,599.354,1.65951,-0.359198,-2.01871,1,5,586.112,1166.13,678.12,922.125,244.006,93.2109,78.1203,85.6656,7.54534,4065.32,1444.06,2621.26,-4.08216,-1.01697,3.06519
152.768,10.291,81.5293,71.2383,9.06654,1.18752,5.12703,3.93951,640.878,226.178,414.701,0.768129,-1.67904,-2.44717,1,5,145.32,353.114,204.856,278.985,74.1289,80.8188,43.4098,62.1143,18.7045,1930.21,1623.98,306.223,4.54117,2.44642,-2.09475
540.887,77.9506,309.419,231.468,25.3031,8.56108,16.9321,8.37101,1635.44,781.719,853.72,0.401354,-1.578,-1.97935,1,5,64.3345,274.631,59.0221,166.827,107.804,41.2771,21.8626,31.5698,9.70726,1585.1,619.648,965.453,4.8676,1.98536,-2.88224
440.132,103.117,271.625,168.507,5.78902,-1.61299,2.08802,3.701,675.374,422.661,252.713,-0.0489135,-1.01094,-0.962028,1,5,201.38,351.42,66.3046,208.862,142.558,38.8463,5.1995,22.0229,16.8234,951.865,407.124,544.741,3.30108,1.28544,-2.01564
237.137,21.2591,129.198,107.939,26.0382,-22.0056,2.01633,24.0219,471.566,132.542,339.024,1.58213,-0.226505,-1.80864,1,5,132.482,286.141,43.3693,164.755,121.386,27.6255,-2.26027,12.6826,14.9429,959.664,410.999,548.665,-3.75273,-1.56392,2.18881
715.546,663.209,689.377,26.1685,28.0835,24.7841,26.4338,1.64967,851.588,718.854,132.733,2.596,0.289005,-2.30699,1,5,173.883,893.485,712.143,802.814,90.6708,96.1398,71.352,83.7459,12.3939,2756.77,1206.77,1550,-4.49306,-0.962027,3.53103
538.457,372.02,455.238,83.2184,13.6638,11.149,12.4064,1.25737,1093.15,917.817,175.335,0.0504586,-1.32611,-1.37657,1,5,70.4578,558.151,112.605,335.378,222.773,90.4628,71.4062,80.9345,9.52831,1934.48,1073.88,860.596,3.85597,1.8286,-2.02737
310.735,132.435,221.585,89.1504,9.48063,5.16879,7.32471,2.15592,442.307,283.265,159.042,0.452729,-0.729292,-1.18202,1,5,435.962,927.019,298.509,612.764,314.255,112.41,-0.461708,55.9743,56.4361,2380.21,1272.02,1108.19,3.28992,1.35859,-1.93133
567.409,290.424,428.917,138.493,4.19296,-0.448186,1.87239,2.32057,641.281,481.801,159.48,-1.03519,-0.491603,0.543586,1,5,108.074,513.748,109.994,311.871,201.877,94.7582,40.7809,67.7696,26.9887,2110.33,1370.17,740.159,4.1313,2.15878,-1.97252
237.8,119.644,178.722,59.0782,14.5879,5.73691,10.1624,4.42548,498.628,210.073,288.555,1.68665,-0.581749,-2.2684,1,5,285.952,485.112,271.523,378.318,106.795,85.266,64.4271,74.8465,10.4194,3354.93,2008.97,1345.96,5.57859,2.3531,-3.22549
640.723,95.7296,368.226,272.497,13.5786,2.00088,7.78975,5.78887,1056.63,537.645,518.989,-0.334249,0.925697,1.25995,1,5,19.7613,813.657,102.369,458.013,355.644,87.5935,-47.2382,20.1777,67.4158,3819.72,2698.95,1120.78,4.27246,2.45956,-1.8129
334.88,234.426,284.653,50.2268,15.6735,14.3455,15.0095,0.663999,668.877,615.855,53.0219,-1.07443,-1.40627,-0.331844,1,5,87.5757,338.263,45.7123,191.988,146.275,48.5824,23.1836,35.883,12.6994,2635.13,2134.04,501.083,-5.00139,-3.09932,1.90207
307.765,213.207,260.486,47.2787,2.39947,0.37101,1.38524,1.01423,539.236,465.514,73.722,0.170681,1.18424,1.01356,1,5,45.1698,195.593,20.8079,108.2,87.3926,21.2076,21.2076,21.2076,-1.32145e-05,1253.17,566.949,686.217,5.08934,2.33949,-2.74985
434.21,217.496,325.853,108.357,5.82206,0.559044,3.19055,2.63151,826.2,630.203,195.998,0.0793025,1.27798,1.19867,1,5,351.106,793.048,714.433,753.741,39.3078,80.1031,63.6619,71.8825,8.22061,2070.88,1259.41,811.464,-4.81966,-1.09973,3.71993
807.937,127.133,467.535,340.402,23.1203,2.86759,12.994,10.1264,1244.45,468.287,776.166,-1.51477,-0.0494561,1.46531,1,5,157.401,253.042,38.1003,145.571,107.471,47.3646,26.34,36.8523,10.5123,1991.87,645.199,1346.68,-5.38708,-2.16739,3.2197
535.306,252.371,393.839,141.468,8.26518,0.877982,4.57158,3.6936,1144.67,771.67,372.997,0.331375,-1.29315,-1.62452,1,5,71.1631,604.202,154.709,379.456,224.746,95.9278,69.9205,82.9242,13.0037,3896.58,1064.53,2832.05,4.91339,1.68804,-3.22534
491.52,100.95,296.235,195.285,14.9451,2.52012,8.73261,6.2125,677.021,407.239,269.782,-1.68785,-0.840384,0.847464,1,5,179.861,178.428,36.2402,107.334,71.0939,21.4682,-1.75111,9.85855,11.6097,2827.56,1578.96,1248.6,-6.93861,-3.38054,3.55807
466.325,166.015,316.17,150.155,0.305912,-0.305912,0,0.305912,1338.91,1097.96,240.946,0.865991,1.91667,1.05068,1,5,172.546,346.838,98.6465,222.742,124.096,55.0493,1.58432,28.3168,26.7325,2464.02,1037.38,1426.64,-5.35257,-2.21948,3.1331
124.285,54.5529,89.4191,34.8662,1.1839,-1.1839,0,1.1839,571.61,430.901,140.709,0.182173,2.25475,2.07257,1,5,69.9532,121.951,6.4062,64.1784,57.7722,21.8251,17.1031,19.4641,2.36102,754.56,387.565,366.995,-5.01887,-2.48316,2.53571
412.919,128.223,270.571,142.348,16.3297,1.15931,8.74453,7.58522,1497.03,977.867,519.163,-0.00940013,1.95823,1.96763,1,5,104.526,360.044,5.58646,182.815,177.229,37.9054,15.7942,26.8498,11.0556,2095.05,1584.84,510.21,4.56808,2.84943,-1.71865
320.352,253.164,286.758,33.5941,5.50179,1.91129,3.70654,1.79525,752.468,710.031,42.437,-2.26534,-1.55628,0.709065,1,5,49.8693,398.925,330.632,364.779,34.1461,32.8586,22.2973,27.578,5.28062,1956.21,417.2,1539.01,5.02662,0.525361,-4.50126
295.739,21.8496,158.794,136.945,15.6767,3.60037,9.63853,6.03817,1201.9,862.908,338.997,0.821368,2.37721,1.55584,1,5,130.518,223.324,10.7332,117.029,106.295,39.4745,10.3781,24.9263,14.5482,786.548,199.175,587.373,3.50885,1.11486,-2.39398
622.928,427.339,525.134,97.7942,9.89044,-3.47378,3.20833,6.68211,1356.27,877.635,478.63,-1.16846,1.10204,2.27051,1,5,148.436,738.009,607.204,672.606,65.4024,89.9429,72.8285,81.3857,8.55718,1270.39,1015.46,254.928,-3.00289,-0.966784,2.03611
694.765,336.097,515.431,179.334,13.8999,7.16871,10.5343,3.36559,1011.8,579.319,432.48,-1.03481,0.492529,1.52734,1,5,38.1513,383.552,329.345,356.449,27.1036,18.3557,14.2268,16.2913,2.06449,729.362,584.338,145.024,-3.43878,-1.07735,2.36143
104.272,10.6545,57.4633,46.8088,8.72964,1.39343,5.06154,3.6681,182.469,89.6374,92.8316,0.294201,-1.0121,-1.3063,1,5,92.3393,613.362,72.9716,343.167,270.195,31.2891,27.9312,29.6101,1.67895,1648.38,944.647,703.735,-3.28178,-1.67046,1.61133
517.047,332.59,424.818,92.2285,20.2493,11.1643,15.7068,4.54248,1064.05,551.092,512.957,-1.64838,0.752467,2.40085,1,5,65.4374,285.448,14.1156,149.782,135.666,26.1863,11.0851,18.6357,7.55061,2500.94,1826.73,674.208,5.47866,3.19251,-2.28615
950.592,244.929,597.76,352.831,21.826,-9.26164,6.28216,15.5438,1180.08,705.444,474.638,-1.39942,-0.591505,0.807912,1,5,267.864,1193.76,427.596,810.679,383.083,93.504,-4.81636,44.3438,49.1602,2908.55,1304.1,1604.46,3.16351,1.05312,-2.11039
439.114,326.992,383.053,56.0612,8.28469,-4.10405,2.09032,6.19437,983.194,923.633,59.5607,-1.86228,-1.52721,0.335065,1,5,177.557,661.306,504.891,583.099,78.2071,62.4713,32.6568,47.564,14.9073,2286.24,588.044,1698.19,3.87225,0.101713,-3.77054
367.691,219.853,293.772,73.9192,50.5919,48.3481,49.47,1.12192,1551.35,1474.84,76.5123,-2.5597,-2.296,0.263693,1,5,41.6706,281.972,33.5515,157.762,124.21,43.3912,-0.761971,21.3146,22.0766,613.611,437.994,175.617,2.54858,1.67886,-0.869716
685.557,63.818,374.688,310.87,19.1025,-1.4479,8.82732,10.2752,1161.18,734.029,427.152,-2.13249,-1.2929,0.839596,1,5,148.123,316.391,32.5054,174.448,141.943,45.1655,0.8013,22.9834,22.1821,1695.87,1013.02,682.845,-4.69692,-2.44445,2.25247
2148.56,79.2024,1113.88,1034.68,24.2933,-0.383842,11.9547,12.3385,2341.88,1142.96,1198.92,0.783916,0.227767,-0.556149,1,5,255.113,489.395,294.198,391.797,97.5984,77.8089,48.4295,63.1192,14.6897,1378.73,485.182,893.552,3.56718,0.662822,-2.90436
562.966,301.05,432.008,130.958,17.1706,3.30425,10.2374,6.93319,728.445,597.259,131.186,0.822662,0.848728,0.0260657,1,5,45.4934,782.943,358.018,570.48,212.462,58.8835,12.641,35.7623,23.1212,2583.8,1398.44,1185.36,-3.94881,-1.54495,2.40386
502.274,16.8899,259.582,242.692,10.3095,4.70616,7.50781,2.80165,644.465,399.211,245.255,1.14009,0.995346,-0.144742,1,5,254.504,374.817,91.196,233.006,141.81,51.5028,6.43249,28.9676,22.5352,2118.24,1157.5,960.744,-4.88608,-2.28549,2.60059
466.375,410.573,438.474,27.9007,1.36913e-05,1.27377e-05,1.32145e-05,4.76837e-07,688.727,644.441,44.2864,-1.97157,-0.934848,1.03672,1,5,81.7816,395.012,129.837,262.425,132.587,54.8294,30.6579,42.7436,12.0858,1885.51,1124.3,761.208,4.56646,2.13345,-2.43301
536.04,94.0402,315.04,221,25.3985,14.5209,19.9597,5.4388,2053.7,1783.76,269.939,3.07241,2.41897,-0.653441,1,5,165.975,481.705,204.336,343.02,138.685,88.1355,88.1355,88.1355,0,1386.03,907.99,478.036,-3.53261,-1.62372,1.90889
686,586.287,636.143,49.8566,5.21509,-2.34851,1.43329,3.7818,1417.3,1312.61,104.684,-2.72476,-1.35281,1.37196,1,5,51.7226,608.61,565.484,587.047,21.563,75.7053,68.8589,72.2821,3.4232,1805.35,635.401,1169.95,5.07258,0.385783,-4.6868
351.092,261.774,306.433,44.6592,5.37156,5.37156,5.37156,-6.7435e-07,478.145,430.631,47.5139,1.22797,0.872295,-0.355675,1,5,177.393,504.214,151.126,327.67,176.544,107.359,67.7687,87.5641,19.7954,2826.58,1416.15,1410.43,-4.90839,-2.1412,2.76719
517.93,17.1912,267.561,250.37,10.7615,-1.31729,4.72209,6.03938,1159.15,743.783,415.368,-0.588758,-1.68148,-1.09272,1,5,181.652,471.132,176.393,323.762,147.37,89.7712,64.8007,77.2859,12.4853,2638.15,833.007,1805.14,4.79028,1.59338,-3.1969
209.262,41.1753,125.219,84.0433,0.978541,0.978541,0.978541,0,305.783,125.347,180.436,1.3534,-0.0445163,-1.39792,1,5,222.313,291.448,6.05226,148.75,142.698,36.4936,1.05895,18.7763,17.7173,3641.02,1160.39,2480.62,6.29096,2.74313,-3.54783
244.473,13.1647,128.819,115.654,5.02372,3.33493,4.17932,0.844395,709.572,590.487,119.085,-2.4464,-2.20355,0.242859,1,5,33.5791,527.983,11.4223,269.703,258.28,64.5017,49.9723,57.237,7.26467,2491.84,1245.06,1246.78,4.46624,2.20974,-2.2565
224.337,48.8785,136.608,87.7291,5.11201,-4.0879,0.512058,4.59995,493.813,213.872,279.941,0.808905,-1.01892,-1.82782,1,5,380.655,588.172,378.479,483.325,104.847,69.8,46.0743,57.9372,11.8628,1733.94,1155.48,578.462,3.9089,1.51641,-2.39249
468.868,338.958,403.913,64.9548,9.95828,0.438146,5.19822,4.76007,1250.91,945.677,305.237,-0.734153,1.49475,2.2289,1,5,72.4651,244.648,27.0951,135.871,108.776,25.7638,-3.95113,10.9063,14.8574,1462.83,345.482,1117.35,-4.60481,-1.58471,3.0201
507.319,17.6498,262.485,244.835,10.6006,4.08101,7.34082,3.2598,1268.42,899.965,368.46,0.936527,1.9033,0.96677,1,5,155.28,864.442,289.986,577.214,287.228,87.189,-50.8798,18.1546,69.0344,2824.65,1122.75,1701.9,3.74887,1.28453,-2.46434
373.549,112.887,243.218,130.331,12.7131,9.35956,11.0363,1.67676,874.555,512.39,362.166,0.304866,-1.37622,-1.68109,1,5,117.468,338.793,71.9189,205.356,133.437,34.4891,9.28544,21.8873,12.6018,1298.82,1062.39,236.429,3.49914,2.32699,-1.17215
282.79,69.5019,176.146,106.644,7.91512,-1.77978,3.06767,4.84745,933.43,537.659,395.771,0.204682,-1.78106,-1.98574,1,5,215.837,372.98,196.946,284.963,88.0169,35.9329,14.9579,25.4454,10.4875,3366.93,767.258,2599.67,5.72506,1.6466,-4.07847
1070.02,349.297,709.66,360.364,74.6274,54.8021,64.7147,9.91267,2096.12,1089.57,1006.54,-0.695495,0.991059,1.68655,1,5,237.792,317.543,22.1,169.821,147.721,52.1447,-15.6798,18.2325,33.9123,1461.52,351.948,1109.57,-4.0609,-1.35628,2.70462
948.88,80.4229,514.651,434.228,21.5534,4.5955,13.0744,8.47895,1195.47,541.53,653.938,-0.646777,0.320861,0.967638,1,5,91.576,269.331,32.5002,150.916,118.416,35.5498,-2.74255,16.4036,19.1462,1357.75,842.494,515.255,4.55391,2.40448,-2.14943
473.972,173.274,323.623,150.349,1.4791,1.4791,1.4791,-3.30362e-06,500.758,344.178,156.58,-0.0675941,-0.354523,-0.286929,1,5,172.884,358.117,135.532,246.825,111.293,46.9282,-6.52003,20.2041,26.7241,3906.92,2951.32,955.597,-6.01222,-3.1727,2.83952
356.899,181.807,269.353,87.5463,2.35145,-2.35147,-1.07896e-05,2.35146,971.898,756.46,215.438,3.24194,1.69246,-1.54948,1,5,93.0232,181.844,76.0381,128.941,52.903,20.4543,6.67067,13.5625,6.89181,991.281,462.456,528.826,4.94261,1.94987,-2.99275
300.401,23.0077,161.704,138.697,8.551,-0.975232,3.78788,4.76312,946.511,768.02,178.491,-1.49999,-2.23991,-0.739917,1,5,30.1483,193.191,14.5824,103.886,89.3041,33.5012,-0.646755,16.4272,17.074,779.437,639.987,139.449,3.50997,2.50431,-1.00567
181.104,4.30894,92.7066,88.3977,2.69554,-0.602249,1.04664,1.64889,615.335,440.089,175.247,0.932666,2.2394,1.30673,1,5,145.141,264.965,137.508,201.237,63.7289,42.6276,26.1609,34.3942,8.23333,1254.43,567.386,687.046,-4.76337,-1.69469,3.06868
101.915,4.99679,53.4558,48.459,5.29896,-2.22072,1.53912,3.75984,254.759,54.8136,199.945,1.87214,-0.223126,-2.09527,1,5,112.22,456.513,90.439,273.476,183.037,26.1777,3.27154,14.7246,11.4531,1364.59,526.624,837.962,3.47467,1.27248,-2.20219
2047.72,137.762,1092.74,954.979,183.084,-133.644,24.72,158.364,2307.78,1093.96,1213.82,-0.748083,-0.0415123,0.70657,1,5,93.3805,215.146,83.4218,149.284,65.8621,21.7403,10.8759,16.3081,5.43219,2598.78,1314.03,1284.74,-6.52807,-2.86483,3.66323
200.744,117.281,159.013,41.7316,20.2245,11.4037,15.8141,4.41039,989.909,785.151,204.757,0.00648952,2.27942,2.27293,1,5,42.606,207.803,133.023,170.413,37.39,34.6186,14.9118,24.7652,9.85337,1503.28,765.077,738.2,-5.85695,-2.18172,3.67523
409.85,316.856,363.353,46.4972,12.7105,11.8682,12.2894,0.421138,747.556,695.578,51.9773,0.785052,1.26584,0.480786,1,5,112.594,261.829,62.768,162.298,99.5304,31.4715,1.6315,16.5515,14.92,1061.54,665.809,395.732,4.14568,2.0892,-2.05648
718.772,457.626,588.199,130.573,15.8631,12.6859,14.2745,1.58858,1033.06,899.068,133.995,-0.759206,-0.987333,-0.228127,1,5,499.851,1171.38,982.089,1076.73,94.6453,99.6511,69.667,84.659,14.9921,3100.01,2029.09,1070.92,-4.36374,-1.24651,3.11723
569.792,3.51462,286.654,283.139,13.5982,-3.65378,4.97221,8.62599,1177.82,607.897,569.925,0.0597122,1.38394,1.32423,1,5,117.968,450.591,154.944,302.767,147.823,71.4103,14.3207,42.8655,28.5448,2897.66,1275.42,1622.24,-5.20269,-2.11624,3.08645
660.089,299.617,479.853,180.236,-2.37316e-05,-2.91264e-05,-2.6429e-05,2.6974e-06,1549.16,1368.53,180.628,-1.64298,-1.7089,-0.0659227,1,5,141.965,619.394,118.589,368.992,250.403,101.251,65.5233,83.3873,17.864,2032.33,746.031,1286.3,3.64211,1.32222,-2.31989
515.135,164.663,339.899,175.236,17.4363,11.0634,14.2499,3.18645,885.586,698.881,186.705,0.989107,1.34854,0.359437,1,5,288.696,572.06,232.541,402.301,169.76,97.1855,68.0881,82.6368,14.5487,1617.8,780.641,837.156,-3.55346,-1.27529,2.27818
472.058,388.682,430.37,41.6877,9.9845,9.98449,9.9845,3.8147e-06,861.218,623.371,237.846,-1.51216,0.914639,2.4268,1,5,71.9201,86.5194,0.77301,43.6462,42.8732,3.88998,-3.89001,-1.52588e-05,3.88999,1179.34,1111.64,67.6929,4.958,3.93024,-1.02776
569.854,354.602,462.228,107.626,2.25295,-2.25293,7.62939e-06,2.25294,578.358,462.234,116.124,0.389521,-0.0047986,-0.394319,1,5,483.411,878.614,172.408,525.511,353.103,71.8669,23.3803,47.6236,24.2433,3000.17,1675.62,1324.56,3.82352,1.82674,-1.99679
859.388,808.944,834.166,25.2219,74.027,62.8978,68.4624,5.56456,1695.33,941.38,753.951,-4.58643,-0.49598,4.09045,1,5,348.559,432.276,348.637,390.457,41.8194,7.01724,-5.97413,0.521551,6.49569,1030.29,390.568,639.721,-3.44356,-0.0238628,3.4197
306.181,227.074,266.628,39.5533,6.73246,5.81067,6.27156,0.460895,573.895,468.452,105.443,0.472941,-1.16353,-1.63647,1,5,212.836,443.744,214.399,329.072,114.672,90.6466,71.8809,81.2637,9.38287,1707.55,1059.29,648.264,4.25141,1.83407,-2.41734
514.528,166.64,340.584,173.944,15.6279,6.02616,10.827,4.80087,1473.79,1161.55,312.235,-0.708287,-1.89773,-1.18944,1,5,184.707,212.562,87.5011,150.031,62.5304,22.9076,13.6133,18.2605,4.64718,1292.67,1163.06,129.606,4.09401,2.7368,-1.35721
211.72,66.7017,139.211,72.5091,11.3031,-1.57746,4.86282,6.44028,508.507,222.645,285.862,1.00206,-1.04613,-2.04819,1,5,364.945,684.391,311.85,498.121,186.271,96.8142,46.4688,71.6415,25.1727,3268.3,1415.87,1852.43,4.69152,1.70395,-2.98757
333.151,238.673,285.912,47.2391,2.39864,2.39864,2.39864,0,376.163,325.771,50.3919,-0.885376,-0.522026,0.36335,1,5,153.487,242.579,178.535,210.557,32.0222,37.4526,23.7195,30.586,6.86658,601.399,471.868,129.531,-3.51731,-1.44377,2.07354
384.732,70.5476,227.64,157.092,12.6677,4.8765,8.77208,3.89558,1079.79,919.067,160.726,-2.28626,-2.07299,0.21327,1,5,90.5178,283.362,35.6701,159.516,123.846,41.7783,-16.9946,12.3919,29.3865,1107.46,452.162,655.298,-4.05108,-1.70196,2.34912
373.571,85.2036,229.387,144.184,13.2999,3.04988,8.1749,5.12502,630.052,444.444,185.608,-0.53956,-1.27992,-0.740355,1,5,314.4,634.672,343.92,489.296,145.376,42.0138,14.7602,28.387,13.6268,1945.19,814.231,1130.96,3.83633,1.09591,-2.74041
803.767,66.3529,435.06,368.707,16.7116,6.53495,11.6233,5.0883,840.744,469.032,371.712,0.264997,0.391837,0.12684,1,5,541.938,582.075,235.852,408.964,173.112,93.1556,60.838,76.9968,16.1588,1649.68,1000.57,649.113,-3.53615,-1.53993,1.99622
112.782,46.736,79.759,33.0229,2.82344,-1.52985,0.646792,2.17664,479.722,438.309,41.4137,1.6924,2.38868,0.69628,1,5,37.4021,109.241,36.4377,72.8393,36.4016,15.7504,3.07326,9.41181,6.33855,1042.89,795.434,247.46,-5.68561,-3.08161,2.604
352.824,115.473,234.149,118.676,10.9886,6.11269,8.55064,2.43795,388.664,251.517,137.148,0.93187,0.381236,-0.550634,1,5,207.884,376.894,245.998,311.446,65.448,81.0866,58.8261,69.9564,11.1303,2900.07,2339.17,560.903,-5.54238,-2.70456,2.83782
441.217,12.3255,226.771,214.446,13.4822,3.53644,8.50932,4.97289,698.005,226.934,471.072,-1.42843,-0.00476184,1.42366,1,5,106.231,678.662,191.633,435.147,243.515,80.6484,51.5382,66.0933,14.5551,2804.03,1231.97,1572.06,-4.25155,-1.69953,2.55202
371.387,1.64641,186.516,184.87,16.5287,11.7973,14.163,2.3657,743.065,557.796,185.268,1.69472,1.75908,0.064357,1,5,91.0421,289.397,185.316,237.356,52.0407,27.459,13.7864,20.6227,6.83633,1481.71,955.27,526.438,-5.07425,-2.06953,3.00472
434.596,113.77,274.183,160.413,18.505,-3.68323,7.41088,11.0941,901.961,294.553,607.408,2.38876,0.382253,-2.00651,1,5,342.206,526.878,138.127,332.502,194.376,54.8544,4.61576,29.7351,25.1193,4401.55,1423.09,2978.46,5.55434,2.13293,-3.42141
389.119,308.431,348.775,40.3443,3.16691,-0.782703,1.19211,1.97481,1011.71,965.512,46.1955,-1.14664,-1.67703,-0.530391,1,5,115.766,442.21,215.76,328.985,113.225,62.1031,47.7528,54.9279,7.17519,1965.05,779.364,1185.69,4.54455,1.50501,-3.03954
546.097,492.216,519.157,26.9402,17.5288,4.6419,11.0854,6.44347,979.489,705.621,273.868,3.83332,0.823852,-3.00947,1,5,63.8669,446.832,194.696,320.764,126.068,32.0109,18.6931,25.352,6.65891,1045.75,376.1,669.653,-2.92894,-0.574882,2.35406
509.579,197.69,353.635,155.944,1.80097,0.142227,0.971598,0.829371,664.182,503.479,160.702,1.13717,0.890821,-0.246345,1,5,62.6455,318.492,147.94,233.216,85.2762,28.2997,5.79342,17.0466,11.2531,1398.49,1151.97,246.52,-4.00212,-2.27989,1.72223
525.521,332.141,428.831,96.6901,5.83618,5.83617,5.83617,1.90735e-06,1874.9,1741.58,133.32,-1.23404,-2.07911,-0.845076,1,5,190.996,623.21,538.78,580.995,42.215,40.3301,27.5306,33.9303,6.39975,1504.58,587.958,916.626,3.9139,0.143385,-3.77052
273.16,72.1094,172.635,100.525,9.33735,-2.53993,3.39871,5.93864,488.22,231.467,256.754,0.786226,-0.803604,-1.58983,1,5,222.031,445.264,290.72,367.992,77.2719,30.9746,16.0495,23.5121,7.46255,1619.15,1281.61,337.533,-4.07336,-1.9195,2.15386
502.997,450.918,476.958,26.0393,1.2514,-1.25142,-7.62939e-06,1.25141,548.54,477.063,71.4773,-1.64682,0.0209749,1.66779,1,5,220.571,773.367,661.713,717.54,55.8267,80.4214,72.0003,76.2108,4.21053,2037.5,1276.68,760.818,4.4807,1.17677,-3.30393
488.791,314.899,401.845,86.9461,6.79428,2.0738,4.43404,2.36024,670.929,439.38,231.549,2.06412,0.428799,-1.63532,1,5,103.653,468.542,323.401,395.971,72.5705,73.4911,49.384,61.4376,12.0536,1464.81,1094.1,370.711,3.98707,1.67332,-2.31375
411.706,136.715,274.211,137.496,7.88712,5.06368,6.4754,1.41172,597.882,374.509,223.373,-0.235427,0.830951,1.06638,1,5,180.84,280.012,0.347519,140.18,139.832,25.813,4.46422,15.1386,10.6744,3435.01,2127.54,1307.46,-6.33747,-3.41183,2.92564
821.397,670.216,745.807,75.5903,21.8264,13.4996,17.663,4.16337,878.035,747.463,130.572,-1.20456,-0.0622876,1.14227,1,5,342.553,598.561,544.435,571.498,27.0634,31.3983,20.2645,25.8314,5.5669,1886.97,1084.13,802.839,5.33781,1.255,-4.08281
1018.52,784.746,901.631,116.885,10.0773,10.0772,10.0773,1.90735e-06,1076.12,938.777,137.343,-0.297481,0.285866,0.583347,1,5,655.008,418.398,175.916,297.157,121.241,40.0669,10.7493,25.4081,14.6588,1580.69,1256.63,324.057,-3.75878,-2.12058,1.63819
500.552,264.724,382.638,117.914,15.96,11.904,13.932,2.02799,832.183,624.579,207.604,0.0940295,-1.07209,-1.16612,1,5,154.594,640.62,331.34,485.98,154.64,61.208,-11.0599,25.074,36.1339,2004.04,828.609,1175.43,3.84292,1.12631,-2.71661
206.291,113.084,159.688,46.6038,9.7918,2.32514,6.05847,3.73333,383.156,160.325,222.832,2.16573,-0.0808855,-2.24662,1,5,45.0723,143.35,68.9679,106.159,37.1911,12.1247,7.22208,9.6734,2.45132,613.494,143.125,470.37,-4.03762,-0.808605,3.22902
321.45,252.293,286.871,34.5784,2.67015,2.67015,2.67015,6.7435e-07,723.946,682.697,41.2485,-0.901215,-1.51277,-0.611551,1,5,74.0542,461.724,285.63,373.677,88.0472,76.1062,61.9775,69.0418,7.06431,2546.17,863.269,1682.9,5.11925,1.4764,-3.64286
